input_0,input_1,predicted_0,predicted_1,target_0,target_1,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19
0.8654771,-0.1608273,0.4962055,-0.24838395,0.53735334,-0.22651781,0.10767148,0.32559904,0.37685835,0.48000127,0.66208655,0.9229117,0.98237354,0.98973656,0.99259335,0.9943977,0.99548995,0.9963719,0.99702734,0.9975107,0.9978719,0.9981478,0.9984409,0.9988455,0.99925804,1.0
0.6746145,-0.0799058,0.28165227,-0.15692708,0.50010663,-0.25147367,0.10771417,0.31493354,0.37081492,0.4785291,0.6547377,0.9106195,0.975824,0.9849821,0.9888344,0.99142385,0.99301994,0.9943252,0.9953319,0.9960799,0.99666655,0.9971076,0.99757165,0.998221,0.99887156,1.0
0.009318421,-0.83489317,-0.005213006,-0.463971,0.00026518072,-0.4713071,0.08925413,0.28999898,0.35763523,0.4749576,0.634693,0.905882,0.9784451,0.98698133,0.9907297,0.99291664,0.99421614,0.9953223,0.9961206,0.9967023,0.99716884,0.9975075,0.99793065,0.9985227,0.999065,1.0
0.28966606,0.19686326,0.0477585,0.055759773,0.045690633,0.06577407,0.10485796,0.29885465,0.36049747,0.47124955,0.63815886,0.8887193,0.9626404,0.97489464,0.98064935,0.9848627,0.98748004,0.9897519,0.99157375,0.9929343,0.9940677,0.9948889,0.9957069,0.99691695,0.9980887,0.9999999
-0.16863738,0.29141444,-0.05326104,0.11819365,-0.049168427,0.148468,0.09347378,0.28867072,0.35154873,0.46407962,0.6233947,0.8886386,0.9668915,0.97817594,0.9834985,0.98728573,0.9894883,0.9915174,0.99301213,0.9941251,0.9951247,0.995772,0.9964398,0.99747926,0.9984396,0.99999994
-0.9200132,-1.2041616,-0.2933684,-0.45693737,-0.5928091,-0.84775335,0.0674599,0.28437415,0.3430989,0.4614947,0.61651635,0.93089426,0.9930413,0.99656796,0.99791986,0.99856937,0.9988519,0.9991101,0.99926996,0.99937624,0.9994634,0.9995149,0.9995894,0.99970144,0.99980605,1.0
1.5045578,-0.13202135,0.60700375,-0.1669337,1.165929,-0.33566537,0.101100154,0.36539075,0.3978942,0.47693926,0.6795779,0.956552,0.9955296,0.998036,0.9987771,0.99914855,0.9993499,0.99949855,0.9995976,0.9996682,0.9997127,0.9997473,0.99978274,0.99983174,0.99988645,1.0000001
-0.5180475,-1.3179516,-0.14100496,-0.49082723,-0.3517606,-0.99962866,0.07338586,0.28573486,0.34838262,0.4677325,0.6249217,0.92438173,0.99042183,0.99496,0.9968075,0.997725,0.9981614,0.9985514,0.9988049,0.99897987,0.99911165,0.9992026,0.99933034,0.99951154,0.99968374,0.99999994
-1.7713581,0.2912357,-0.52647406,0.022524854,-0.9305056,0.0886133,0.052137706,0.28489172,0.32371292,0.4257936,0.5697504,0.943146,0.9969387,0.9987394,0.9992929,0.9995487,0.99964565,0.9997408,0.9997937,0.9998251,0.99986017,0.9998727,0.99988747,0.9999182,0.9999463,1.0
-1.8484735,0.11990684,-0.5607917,-0.02595332,-0.94641376,-0.0023935088,0.05069489,0.2851057,0.32367235,0.42647964,0.56977206,0.9443595,0.9972801,0.99890494,0.99940217,0.99962294,0.99970454,0.9997847,0.9998284,0.99985415,0.9998829,0.9998929,0.99990547,0.99993145,0.9999549,1.0
2.3567016,-0.4437237,1.0749621,-0.40887854,1.1849674,-0.35222906,0.07644856,0.3958043,0.41097596,0.46290612,0.68585235,0.98005664,0.99946153,0.9998627,0.9999392,0.99996406,0.99997526,0.9999826,0.9999865,0.99998903,0.9999903,0.99999124,0.99999225,0.9999937,0.9999954,1.0000001
0.99757415,-0.93515795,0.4095304,-0.4063059,0.7904461,-0.8539366,0.094382025,0.31991008,0.36449298,0.46614644,0.65021706,0.9409342,0.99194896,0.9961612,0.9975304,0.9982217,0.9986131,0.99891645,0.9991112,0.99925447,0.9993514,0.99942607,0.9995186,0.9996448,0.9997615,1.0000001
1.641865,-0.11725384,0.67125446,-0.1755256,1.179054,-0.3238911,0.09793393,0.37259644,0.40137655,0.47530094,0.6818188,0.96189857,0.99681795,0.998706,0.99922967,0.99947524,0.9996055,0.99969923,0.99976003,0.99980277,0.99982864,0.9998487,0.9998693,0.99989766,0.9999301,0.9999999
0.89896727,2.5010092,0.21193509,0.7034303,0.20519385,0.74582803,0.078477375,0.39252013,0.407037,0.47260728,0.6653291,0.97450304,0.9992937,0.9997549,0.999869,0.9999264,0.9999491,0.9999641,0.9999724,0.99997854,0.9999823,0.9999842,0.99998564,0.9999885,0.9999919,1.0
-0.9431577,0.25227234,-0.3063662,0.011393732,-0.3158732,0.017450135,0.073152125,0.28690207,0.34342965,0.45540988,0.6046314,0.9132154,0.9860824,0.99207824,0.9945531,0.99606323,0.9967874,0.9975095,0.99795914,0.9982724,0.99858695,0.9987508,0.99893105,0.99924374,0.99952734,1.0
-0.76225257,-1.4894443,-0.29186192,-0.68328106,-0.43588954,-0.9628015,0.067619674,0.28675297,0.34336177,0.4606554,0.6184912,0.93484706,0.9940568,0.9971582,0.9983271,0.9988626,0.9990902,0.99929553,0.9994221,0.9995059,0.99956846,0.9996093,0.99966896,0.9997566,0.99983877,0.99999994
1.5374267,0.43070456,0.63084155,0.018500961,0.64415026,0.08188904,0.10132272,0.37999302,0.40812933,0.4825487,0.6880273,0.9602422,0.99651134,0.9984543,0.9990493,0.9993514,0.9995104,0.99962294,0.9996979,0.9997535,0.99978757,0.9998129,0.9998377,0.99987197,0.9999137,1.0
-0.8588654,-1.0979296,-0.24315113,-0.39136562,-0.6058982,-0.83215815,0.06962756,0.28367704,0.34500325,0.46460602,0.618179,0.9259908,0.9913999,0.99558127,0.99723685,0.99806184,0.9984355,0.99877906,0.9989964,0.9991429,0.9992648,0.99933773,0.9994412,0.9995959,0.99974036,1.0
0.012605295,-0.08777246,0.015762536,0.008222474,0.028396415,0.030279163,0.09725436,0.2880414,0.35488328,0.46970096,0.62848806,0.88672876,0.9642667,0.9763802,0.982089,0.9859987,0.98842865,0.9905275,0.99215573,0.993392,0.9944515,0.9951883,0.9959787,0.99716187,0.9982412,1.0
0.86774296,0.35005134,0.35033837,0.041604888,0.62286574,0.09955992,0.111124165,0.33560112,0.38462406,0.48404077,0.6683302,0.9221996,0.98168015,0.98878753,0.99175036,0.9937797,0.9949715,0.99593765,0.9966777,0.99723846,0.9976626,0.99796987,0.99827594,0.9987076,0.99917614,1.0000001
-0.7732416,1.5214638,-0.30880392,0.50184184,-0.43117642,0.72045445,0.06879956,0.30706492,0.34254915,0.43405047,0.6003865,0.9403552,0.9947802,0.99757445,0.998426,0.99896824,0.99918747,0.99939275,0.9995261,0.9996089,0.9996893,0.9997248,0.99975437,0.9998192,0.9998774,0.99999994
1.2857375,-0.073216066,0.5769999,-0.16226128,0.60539645,-0.113193914,0.1050866,0.3542393,0.3927478,0.47969764,0.6752598,0.9467711,0.9925904,0.9963369,0.9975693,0.99825525,0.9986391,0.99893224,0.9991363,0.99928474,0.9993846,0.9994611,0.9995396,0.99964863,0.9997674,1.0
0.27960765,0.055774,0.044535134,0.035106268,0.044989318,0.04925968,0.103780754,0.2972904,0.35999122,0.4717675,0.63728505,0.89016265,0.96418667,0.9761533,0.98173195,0.9857013,0.9881999,0.9903204,0.9920176,0.99329376,0.99435484,0.99512434,0.9959121,0.99707174,0.99818265,1.0
-0.33395088,-1.2515227,-0.07278843,-0.46082258,-0.25631195,-1.0327373,0.07686878,0.2874586,0.3521886,0.4712453,0.62835485,0.91959,0.9880922,0.9934603,0.9957153,0.99688196,0.9974723,0.99799174,0.9983395,0.9985851,0.99876976,0.9989,0.9990807,0.9993312,0.99957067,1.0
1.4206015,-1.046097,0.7452124,-0.6360812,0.9220051,-0.7502411,0.08746856,0.33567184,0.36919695,0.45666552,0.65455043,0.95628893,0.99641323,0.99859124,0.9991839,0.999446,0.99958175,0.9996848,0.9997449,0.99978805,0.9998144,0.99983424,0.9998591,0.9998932,0.9999257,1.0
-1.4292529,-1.5161878,-0.58022684,-0.6825815,-0.66169447,-0.7977273,0.05491073,0.28609356,0.33073568,0.43951297,0.5941167,0.95078367,0.9977513,0.9991206,0.99955803,0.9997306,0.9997897,0.9998448,0.9998745,0.99989253,0.9999072,0.9999145,0.9999262,0.9999454,0.999963,1.0
-0.35906002,-0.0016148047,-0.2046898,0.025701987,-0.23822673,0.08352139,0.08842632,0.28460872,0.350837,0.4670712,0.6210565,0.89130914,0.970574,0.9810939,0.98599505,0.989246,0.9911083,0.99282897,0.9940695,0.9949914,0.9958325,0.99636346,0.99695003,0.9978666,0.99868333,1.0
-0.8555561,0.6472473,-0.24794297,0.1083198,-0.2599524,0.11623886,0.07528001,0.28889674,0.34053493,0.44815814,0.6017203,0.91619456,0.98650044,0.9924868,0.9947812,0.9962547,0.9969569,0.99764544,0.99809045,0.998391,0.9986951,0.9988525,0.9990084,0.9992957,0.99955326,1.0
1.4174727,-0.27360198,0.57282364,-0.21051642,1.1237514,-0.42699656,0.10091065,0.3555929,0.39108512,0.474743,0.67386603,0.9524893,0.99447304,0.99749804,0.9984065,0.9988766,0.9991341,0.99932915,0.9994597,0.9995526,0.9996128,0.99965966,0.99970883,0.99977696,0.99985003,0.99999994
-0.20230736,0.34019798,-0.07569439,0.13503753,-0.077768065,0.16193037,0.09273463,0.28905383,0.3510702,0.46314818,0.62244314,0.8902561,0.9681941,0.9791567,0.9842822,0.9879345,0.9900339,0.99198127,0.99339765,0.9944482,0.9954,0.9960092,0.99663526,0.99761635,0.9985228,0.99999994
-0.7646021,-1.253589,-0.2207741,-0.46877033,-0.5104689,-0.910093,0.07011794,0.2848346,0.34575412,0.46526194,0.6211295,0.9274978,0.9918416,0.99584013,0.9974264,0.99820036,0.99854976,0.9988676,0.999068,0.9992034,0.9993107,0.99937874,0.99947566,0.9996178,0.99975157,1.0000001
1.7542385,0.83205223,0.63326,0.14001575,0.63754267,0.21366514,0.094464876,0.4029957,0.42374688,0.48867157,0.69825107,0.96946704,0.99838996,0.9993826,0.999653,0.9997781,0.9998383,0.9998779,0.999903,0.9999217,0.9999324,0.99994,0.99994725,0.99995744,0.9999707,1.0
0.5513206,0.10616829,0.06816604,0.02773083,0.058050245,0.048651215,0.10809828,0.30808985,0.36663273,0.47600526,0.64874583,0.89959145,0.9688418,0.9796395,0.98446023,0.9879283,0.9900795,0.9918787,0.9933188,0.99438787,0.99525964,0.9959024,0.9965566,0.9974891,0.99842614,1.0
-1.8043149,-1.0276347,-0.68317497,-0.43204033,-0.8385962,-0.5580035,0.04969081,0.2895468,0.32994512,0.43391502,0.580536,0.9520322,0.9981685,0.99931514,0.99966824,0.99980074,0.99984473,0.9998884,0.99991,0.9999228,0.99993503,0.9999398,0.9999475,0.9999618,0.9999745,1.0
-0.6224084,-0.26131293,-0.31057465,-0.16655199,-0.3203268,-0.15245831,0.07976702,0.28465626,0.35195816,0.47053894,0.62132,0.9013704,0.9788344,0.98701906,0.9907562,0.99305016,0.99427086,0.9954414,0.99623257,0.9968025,0.9973316,0.9976476,0.9980257,0.99861145,0.99914366,1.0
-0.22416838,0.012983851,-0.07677585,0.037114497,-0.06084197,0.09064256,0.09192738,0.28502318,0.35162508,0.46737915,0.622536,0.88749963,0.96690094,0.97835094,0.9837503,0.9874171,0.98959386,0.9915566,0.9930137,0.9941093,0.9950885,0.9957276,0.9964213,0.99749255,0.99845195,1.0
-1.3641284,0.4552351,-0.35577875,0.036307085,-0.88118225,0.23324573,0.061478987,0.285921,0.33160833,0.43804216,0.5852348,0.93150216,0.99370587,0.9969593,0.99809307,0.99870527,0.99896526,0.99922246,0.99937457,0.999472,0.9995753,0.9996195,0.9996672,0.99975985,0.9998455,1.0
-0.5711543,0.5569102,-0.2158596,0.13443373,-0.20948765,0.14577036,0.08346103,0.28882223,0.34496486,0.45445827,0.610384,0.9051255,0.97935724,0.98750484,0.9909304,0.99328417,0.9944946,0.9956667,0.9964543,0.99701446,0.9975574,0.99786735,0.9981779,0.9987135,0.9991945,1.0
-0.63151056,0.07926942,-0.30178204,-0.0070813503,-0.30481306,0.012074421,0.081589736,0.28590667,0.34883133,0.4638913,0.6151348,0.90046775,0.9780177,0.98644674,0.99024045,0.99268746,0.9939757,0.9952255,0.9960556,0.9966606,0.9972367,0.9975741,0.99795264,0.998566,0.99911463,1.0
1.2278694,-0.37323344,0.5280686,-0.25696674,0.5578317,-0.22472015,0.10267549,0.34186986,0.38303167,0.47488979,0.66708785,0.94347644,0.9916936,0.9959357,0.9972955,0.99804425,0.998468,0.99879897,0.99902534,0.9991893,0.9993007,0.99938667,0.9994798,0.99960697,0.9997385,1.0000001
-0.42103264,1.064961,-0.14462331,0.18969306,-0.16873825,0.22163762,0.082959756,0.29982868,0.34728274,0.45072967,0.6176596,0.9187523,0.98541236,0.9915765,0.9939541,0.99565333,0.9964811,0.99726784,0.99781066,0.9981773,0.9985257,0.9987118,0.99887997,0.999196,0.99948204,1.0
1.2645824,-0.6339419,0.51296,-0.31468087,0.9920701,-0.6511319,0.097424164,0.33855128,0.37760788,0.4691294,0.6613727,0.94771826,0.99355876,0.9970609,0.99812275,0.9986654,0.9989662,0.9991982,0.99934965,0.99945873,0.9995308,0.99958605,0.99964917,0.9997356,0.99982154,0.99999994
-0.69796073,0.012337607,-0.31605813,-0.045397185,-0.32072523,-0.033184182,0.07959324,0.28604242,0.34937587,0.46518338,0.615636,0.9022622,0.9795575,0.9875234,0.991099,0.99336356,0.9945338,0.9956803,0.9964314,0.99697506,0.9974959,0.9977967,0.9981403,0.9986958,0.99919564,0.99999994
-0.23403995,-0.99888235,-0.0786153,-0.44771972,-0.06814219,-0.45937964,0.08194534,0.28675234,0.3556226,0.47602242,0.6312239,0.9095264,0.9825526,0.9897585,0.99291265,0.99467766,0.9956572,0.9965132,0.99711025,0.9975394,0.9978802,0.99811816,0.9984346,0.9988722,0.9992882,0.99999994
-0.6506629,1.3761197,-0.24372019,0.37501153,-0.40019,0.7299067,0.07364281,0.3058579,0.34504575,0.44071963,0.60797787,0.9341769,0.9926611,0.99631333,0.9975203,0.9983195,0.9986642,0.99898833,0.99920386,0.99934137,0.99947363,0.999536,0.9995891,0.99970025,0.9997999,1.0
-0.081051886,-1.1825494,-0.0076930136,-0.47187045,0.0036071874,-0.49610037,0.08295623,0.29273376,0.35646287,0.4741374,0.63403976,0.9174311,0.98607004,0.9922159,0.99477255,0.9961292,0.9968668,0.9975002,0.9979304,0.99824274,0.99847215,0.9986416,0.99886966,0.99917895,0.9994724,1.0
0.034843627,-0.04562094,0.020516949,0.017943092,0.030903317,0.036812413,0.098105535,0.28906465,0.35531664,0.46978983,0.62934214,0.8863057,0.96376216,0.97596383,0.98172957,0.98571026,0.9881856,0.9903278,0.99199605,0.993264,0.9943475,0.99510247,0.9959045,0.997105,0.9982066,1.0
-1.5105009,-0.25159398,-0.41037646,-0.13802345,-0.93764734,-0.21538374,0.058725756,0.2864982,0.33508855,0.44653043,0.5924469,0.93304086,0.9948257,0.9975697,0.9985585,0.999036,0.99922943,0.9994225,0.99953026,0.99959886,0.9996708,0.9997011,0.99974173,0.9998158,0.9998819,1.0
-0.7122772,0.13783789,-0.30487537,0.0020879789,-0.3063366,0.015901629,0.079605535,0.28649026,0.34800464,0.46225727,0.6130273,0.903077,0.97993255,0.98779917,0.99128824,0.99352676,0.99467677,0.99580675,0.996537,0.99706715,0.99758,0.9978722,0.99820006,0.9987385,0.99922025,0.99999994
0.70848465,-0.04642213,0.31796363,-0.15528703,0.5257721,-0.22081713,0.10845913,0.31751958,0.3726991,0.4796855,0.6567666,0.91191417,0.9762997,0.98532516,0.98909485,0.9916319,0.9931927,0.99447024,0.99545556,0.9961871,0.9967573,0.9971869,0.99763626,0.9982638,0.9988987,1.0
-0.30206516,-0.4968501,-0.21063545,-0.32355076,-0.23199226,-0.32677716,0.08602459,0.2825526,0.35373032,0.47339714,0.62705237,0.89619946,0.97391623,0.98355377,0.9880373,0.9908174,0.99243355,0.99388224,0.9949287,0.99569213,0.9963619,0.9968046,0.9973375,0.99811447,0.9988302,0.99999994
-2.4942389,-0.5899331,-0.7873507,-0.24900585,-0.9385841,-0.30449823,0.03779722,0.2881474,0.31558523,0.4048503,0.5425678,0.9634663,0.99939203,0.9998236,0.99992967,0.99996287,0.9999718,0.99998105,0.9999851,0.9999871,0.99998945,0.99999005,0.99999106,0.9999933,0.99999535,0.99999994
2.0273175,0.638886,0.74181443,0.008648115,1.246059,-0.058796376,0.08979724,0.41316956,0.4301743,0.48680872,0.69888145,0.97547644,0.9990852,0.99970216,0.9998474,0.99990624,0.99993366,0.999951,0.9999614,0.99996895,0.9999729,0.9999758,0.9999786,0.9999824,0.9999876,0.99999994
1.4962145,1.2137291,0.56424046,0.35529786,0.55610794,0.4243045,0.09453155,0.396128,0.41845003,0.489528,0.69762325,0.9658687,0.997906,0.9991201,0.9994802,0.9996638,0.9997527,0.9998116,0.99984986,0.9998791,0.999897,0.9999089,0.99991995,0.99993634,0.99995655,1.0000001
0.21058667,-0.3874724,0.032909103,-0.27805144,-0.019678436,-0.39800766,0.09885196,0.29277307,0.35862267,0.47329292,0.6359542,0.89537907,0.9695605,0.9804901,0.98542726,0.9886392,0.9906728,0.9923424,0.9936427,0.99462897,0.99544185,0.99602854,0.9966933,0.99765396,0.9985252,1.0
-1.0013423,-0.99870974,-0.28427017,-0.35234073,-0.69339716,-0.74639875,0.06697181,0.2844299,0.3433019,0.46153182,0.61334205,0.92850816,0.9924131,0.9961914,0.9976566,0.99837667,0.9986923,0.9989885,0.9991705,0.9992915,0.99939615,0.99945444,0.9995384,0.9996682,0.9997873,1.0
0.007767489,-0.7776738,-0.01814091,-0.45850748,-0.010430246,-0.46713483,0.08999363,0.28926364,0.3575936,0.47496742,0.63446116,0.9036578,0.9769651,0.98591495,0.98988783,0.99224204,0.99365324,0.99485564,0.9957328,0.996372,0.9968916,0.99726665,0.9977307,0.99838376,0.99897957,1.0
-0.0035844748,1.4854459,-0.04084843,0.4681831,-0.030247744,0.7857026,0.08564968,0.32306162,0.35989907,0.45433503,0.6321484,0.93818444,0.9923086,0.9958163,0.997113,0.99802846,0.9984528,0.9988171,0.9990629,0.9992355,0.99938226,0.99945873,0.99952334,0.99964815,0.99976915,1.0
1.1717829,-1.0890219,0.57151073,-0.5685009,0.82655174,-0.8344115,0.08927091,0.32446843,0.3633919,0.45916563,0.64963436,0.94928384,0.99479,0.9977594,0.9986449,0.9990551,0.99927574,0.99944454,0.99954665,0.9996215,0.9996688,0.9997052,0.9997513,0.99981433,0.9998725,1.0000001
1.0124834,-0.43571338,0.47600996,-0.30735287,0.50787014,-0.28417817,0.10393244,0.3296155,0.37627888,0.47564578,0.6612876,0.93457884,0.98839307,0.99388784,0.9958017,0.9968991,0.997543,0.99804986,0.99840546,0.9986666,0.99885106,0.9989942,0.9991532,0.99936974,0.99958664,0.99999994
0.31270188,0.20213634,0.049185988,0.055780612,0.046774156,0.06563269,0.1051603,0.29933673,0.3606762,0.47131458,0.63903236,0.88933563,0.9628929,0.97508085,0.9807863,0.9849728,0.9875747,0.98982656,0.9916377,0.9929876,0.9941099,0.9949255,0.9957363,0.9969334,0.9980982,1.0
-0.8556298,-1.1227962,-0.24429181,-0.40357214,-0.59581786,-0.84154457,0.069400035,0.2835851,0.34471092,0.46438944,0.61866117,0.9266679,0.99160904,0.9957062,0.9973248,0.9981277,0.9984901,0.99882233,0.9990319,0.9991731,0.99928993,0.99936014,0.9994601,0.999609,0.9997483,1.0
-0.13416699,1.6995156,-0.080682576,0.62070787,-0.10999519,0.79253477,0.07911633,0.32761824,0.35970923,0.44901028,0.6259142,0.9462458,0.9951787,0.9976114,0.99842286,0.99897075,0.99920315,0.99940157,0.99953145,0.99961984,0.999695,0.99973106,0.9997607,0.99982214,0.9998808,1.0
